time,ax,ay,az,speed,label
0.0,-2.296,1.505,1.467,0.773,Run
0.0,-2.312,0.821,1.862,0.609,Run
0.0,-2.015,0.274,2.176,0.613,Run
0.0,-1.732,-0.314,2.489,0.619,Run
0.0,-1.626,-0.834,2.959,0.6,Run
0.0,-1.727,-0.958,3.132,0.612,Run
0.0,-1.731,-1.091,3.046,0.688,Run
0.0,-1.423,-1.308,2.803,0.738,Run
0.0,-1.279,-1.455,2.421,0.828,Run
0.0,-1.277,-1.469,2.051,0.922,Run
0.0,-1.218,-1.34,1.569,0.995,Run
0.0,-1.175,-1.156,1.119,1.045,Run
0.0,-1.213,-1.049,0.732,1.115,Run
0.0,-1.265,-1.089,0.472,1.198,Run
0.0,-1.257,-1.118,0.236,1.265,Run
0.0,-1.169,-1.058,-0.066,1.309,Run
0.0,-1.094,-0.99,-0.316,1.339,Run
0.0,-1.039,-0.962,-0.49,1.364,Run
0.0,-0.986,-0.917,-0.604,1.377,Run
0.0,-0.876,-0.783,-0.808,1.381,Run
0.0,-0.726,-0.577,-1.043,1.372,Run
0.0,-0.49,-0.414,-1.244,1.347,Run
0.0,-0.247,-0.31,-1.511,1.35,Run
0.0,0.009,-0.243,-1.845,1.377,Run
0.0,0.294,-0.218,-2.268,1.432,Run
0.0,0.629,-0.229,-2.743,1.496,Run
0.0,0.974,-0.191,-3.245,1.554,Run
0.0,1.326,-0.099,-3.779,1.598,Run
0.0,1.596,0.003,-4.302,1.653,Run
0.0,1.823,0.049,-4.764,1.719,Run
0.0,2.086,0.027,-5.128,1.767,Run
0.0,2.3,-0.052,-5.434,1.819,Run
0.0,2.438,-0.213,-5.622,1.875,Run
0.0,2.517,-0.373,-5.788,1.934,Run
0.0,2.534,-0.534,-5.817,1.971,Run
0.0,2.499,-0.673,-5.658,1.962,Run
0.0,2.333,-0.746,-5.538,1.972,Run
0.0,2.123,-0.802,-5.451,2.005,Run
0.0,2.02,-1.076,-5.313,2.054,Run
0.0,1.929,-1.413,-5.16,2.099,Run
0.0,1.708,-1.647,-4.831,2.104,Run
0.0,1.43,-1.779,-4.246,2.039,Run
0.0,1.147,-1.712,-3.647,1.932,Run
0.0,0.953,-1.616,-2.897,1.77,Run
0.0,0.841,-1.758,-1.925,1.581,Run
